SATK:ANTITRACKING01|Командир: Товарищ Моралес, здесь были обнаружены некоторые неточности.
ELIG:013|действовать достаточно быстро, их командиры узнают, что аванпост захвачен, и могут отправить войска в атаку."
ELIG:014|Рашиди: "Что же, «Позаимствуем» кое-что из арсенала Советского Союза."
ELIG:015|Рашиди мертв. МИССИЯ ПРОВАЛЕНА.
ELIG:016|Примечание: При атаке по зданиям или юнитам на этих базах, начнется обратный отсчет.
ELIG:017|Рашиди: "Во избежание подозрений Юрия в том, что я еще жив, я вынужден временно заблокировать вооружение
ELIG:018|Ячейки Скорпион, ведь будет очень странно, если вооружение Ячейки Скорпион появится в Северной Америке."
ELIG:019|Вам не удалось захватить ключевую структуру. МИССИЯ ПРОВАЛЕНА.
ELIG:020|Рашиди: "Первая задача выполнена, нам нужно обезопасить захваченные объекты."
ELIG:021|Рашиди: "Силы Эпсилон уже в курсе что аванпост им не подчиняется, так что нет смысла захватывать Радиошпиль."
ELIG:022|Рашиди: "Мы успешно захватили Радиошпиль и изменили идентификационный код. Враг временно будет считать
ELIG:023|нас союзниками. Мы должны продолжить зачистку оставшихся сил."
ELIG:024|Рашиди: "Захват этого Радара ни к чему не приведет, Советы уже в курсе, что происходит."
ELIG:025|Рашиди: "Радар захвачен, Советский Союз признал нас как своих, уничтожьте оставшиеся силы."
ELIG:026|Потеряна ключевая структура. МИССИЯ ПРОВАЛЕНА.
ELIG:027|Офицер США: "Мы подтверждаем, что в этом районе нет других сил противника."
ELIG:028|Рашиди: "Наконец-то зачистили эту местность, пора переходить к делу."
ELIG:029|Офицер США: "Сэр Рашиди, этот Аэропорт используется Советским Союзом для пополнения запасов дымовых шашек.
ELIG:030|По данным разведки, из-за натиска войск Эпсилон этот объект почти заброшен. Действуйте как можно скорее."
ELIG:031|Чтобы распылить устройство с нейротоксинами с самолета, вам нужно захватить этот Машиностроительный Цех.
ELIG:032|ПРИМЕЧАНИЕ. Если их базу атакуют, они в тотчас уничтожат объект, и миссия будет полностью провалена.
ELIG:033|Вы должны захватить этот объект, не атакуя врага. После выполнения задачи Шпионы доставят самолет на базу США.
ELIG:034|Рашиди: "Получено право на использование танков "Тень" сил Эпсилон."
ELIG:035|Рашиди: "Приметы гос-идентификации изменены для всех мы - советские союзники, захватите Инженером Аэропорт"
ELIG:036|Рашиди: "Похоже, что боевая обстановка на востоке считается стабильной по мнению Советского Штаба, несколько
ELIG:037|самолетов переброшены, а оставшиеся самолеты не могут сбрасывать достаточное количество нейротоксинов!"
ELIG:038|Офицер США: "Здесь находится контролируемый американскими военными аванпост, пожалуйста, по возможности
ELIG:039|постарайтесь не вступать с ним в контакт."
ELIG:040|Рашиди: "Сработало, теперь американским Шпионам пора выполнять поставленную задачу."
ELIG:041|Шпион США: "Штаб, это команда "Черный Ястреб", мы находимся на заключительном этапе и готовы к взлету."
ELIG:042|Офицер США: "Сэр Рашиди, нам нужно разобраться в ситуации до того, как Шпионы начнут действовать."
ELIG:043|Офицер США: "Здесь находится основная база сил Эпсилон в этом районе, они прибыли сюда несколько
ELIG:044|недель назад, но были остановлены на восточном берегу реки."
ELIG:045|Офицер США: "Советские силы находятся в состоянии войны с силами Эпсилон, и предполагается, что такая ситуация
ELIG:046|сохранится в ближайшее время. Но, нам все равно нужно обращать внимание на изменения на поле боя."
ELIG:047|Офицер США: "Поскольку вы изменили гос-идентификаторы на эпсилонские, они будут считать нас союзниками и мы 
ELIG:048|сможем получать их разведданные. Но если мы откроем по ним огонь или проникнем на их базу, ложь вскроется."
ELIG:049|Офицер США: "Основные базы Советского Союза находятся в этих местах, и они создали огромную армию, чтобы
ELIG:050|противостоять силам Эпсилон и американскому Сопротивлению... Шпионы готовы к задаче."
ELIG:051|Шпион США: "Штаб, это группа «Черный Ястреб», мы у цели и готовы сбросить бомбы... 3...2...1...0... огонь."
ELIG:052|Контролируемые американские силы: "Что за черт!? Что все делают... Что я делаю? ... 
ELIG:053|Я должен был... точно... уничтожить советских захватчиков!"
ELIG:054|Шпион США: "Штаб, операция прошла успешно... Повторяю, операция прошла успешно, авиаудар успешно снял
ELIG:055|контроль над разумом на базе, но они были в смятении и вступили в бой с советскими силами."
ELIG:056|Офицер США: "Успех! Сэр Рашиди! Ваш нейротоксин был полезен, я свяжусь с базой и объясняю им текущую ситуацию"
ELIG:057|Офицер США: "Благо у меня воинское звание выше, чем у командира базы, что экономит много времени.
ELIG:058|База будет под вашим командованием, а также я возьму на себя часть сил, чтобы помочь вам."
ELIG:059|Шпион США: "Штаб, хоть нейротоксин был эффективен, но его область недостаточна велика.
ELIG:060|Некоторые дружественные силы не попали под его действие и воюют друг с другом!"
ELIG:061|Офицер США: "Сэр Рашиди, это чрезвычайная ситуация! Из-за недостаточной дальности распыления нейротоксина
ELIG:062|войска воюют между собой и мы вынуждены их ликвидировать, чтобы получить контроль над базой."
ELIG:063|Офицер США: "Я уже связался с войсками, которые были выведены из-под контроля разума. Они готовы принять
ELIG:064|ваше командование. Мы исказим передаваемую информацию, чтобы уменьшить вероятность быть уличенными."
ELIG:065|Рашиди: "Что же, все раненые солдаты были отправлены на лечение или эвакуированы, эти американские войска
ELIG:066|действительно умеют сражаться... Давайте доложим об этом так."
ELIG:067|Советский Офицер: "Учения? Подконтрольные силы тоже участвуют? ...я понял, буду начеку....это странно."
ELIG:068|Советский Офицер: "Почему это подразделение не подчинилось приказу? ...Может это замаскированные повстанцы?
ELIG:069|Сообщите всем, что база захвачена американскими повстанцами, приведите всю армию в состоянии боеготовности!!
ELIG:070|Рашиди: "Похоже, Советский Союз вошел в состояние боеготовности, пора готовиться к большому восстанию."
ELIG:071|Рашиди: "Мы должны перегруппироваться как можно скорее, враг нас не будет ждать."
ELIG:072|Офицер США: "Согласно разведданным, Советы высылают наши подконтрольные войска и они будут атаковать с запада."
ELIG:073|Пси-Маяк уничтожен. МИССИЯ ПРОВАЛЕНА.
ELIG:074|Офицер США: "Мы захватили Пси-Маяк, контролируемые силы США в Сент-Луисе скоро придут в свое сознание."
ELIG:075|Военный США: "Кто я... Где я... Что я делаю... Да... Я только помню что хочу защитить свою родину!"
ELIG:076|Рашиди: "Похоже, подконтрольные силы США освобождены, пора вернуть некоторые подарки Советам и Эпсилону."
ELIG:077|Офицер США: "Сэр Рашиди, позвольте спросить, вы просили захватить Пси-Маяк вместо того, чтобы уничтожить его.
ELIG:078|Вероятно, у вас нет каких-либо странных намерений на его счет, верно?"
ELIG:079|Рашиди: "Вы слишком бдительны. Я спешу отправится в Берингово море. У меня нет времени этим заниматься."
ELIG:080|Офицер США: "Это хорошо, ведь раньше вы были знаменитым «африканским террористом»."
ELIG:081|Рашиди: "...И все....а еще добавь это....хорошо, готово."
ELIG:082|Рашиди: "Пришло время врагу испытать силу контроля над разумом. Я изменил настройки и эффекты Пси-Маяка.
ELIG:083|После активации все враги вокруг Сент-Луиса будут контролироваться силами США. Отлично, не правда ли?"
ELIG:084|Офицер США: "Что! ? ......Ну, я в контакте с другими частями, но противник не будет сидеть на месте, ожидается
ELIG:085|атака сюда всеми силами, я сообщу другим освобожденным частям план."
ELIG:086|Офицер США: "Внимание всем подразделениям, Советский Союз мобилизует имеющиеся силы для атаки на
ELIG:087|Пси-Маяк с востока, готовьтесь вступить в бой, повторяю еще раз...."
ELIG:088|Офицер США: "Латинская Конфедерация также присоединилась к наступлению, все подразделения готовы к бою."
ELIG:089|Офицер США: "Обнаружено приближение авиационных частей, судя по скорости, это истребители противника."
ELIG:090|Офицер США: "Обнаружено несколько крупных авиационных единиц, это дирижабли «Киров»!"
ELIG:091|Офицер США: "Обнаружено приближение новых дирижаблей «Киров»!"
ELIG:092|Рашиди: "Пси-Маяк готов к активации... Как бы это сказать по-английски... а, It's Show Time!!"
ELIG:093|Офицер США: "...Удача, силы противника под Сент-Луисом взяты под контроль, мы вернули Сент-Луис!
ELIG:094|Путь к великой Американской Реконструкции начат!!"
ELIG:095|Офицер США: "Сэр Рашиди, поскольку вы выполнили свое обещание, мы будем соблюдать наше соглашение и
ELIG:096|отправим конвой, чтобы помочь вам добраться до Берингова моря, спасибо."
ELIG:097|Рашиди: "Я чувствую себя противоречиво из-за того, что американцы поблагодарили меня...
ELIG:098|Но, судя из ситуации, может быть, мы еще встретимся в будущем."
ELIG:099|Офицер США: "Мы поговорим о прошлом, когда встретимся снова. Транспортный самолет подготовлен. 
ELIG:100|Пожалуйста, отправляйтесь на другую базу. До свидания, лидер террористов, сэр Рашиди."
ELIG:101|Рашиди: "...Ты давишь на живое, в конце та концов..."
ELIG:OBJ01|Задача 1: Захватить Радиошпиль или Радар.
ELIG:OBJ02|Задача 2: Уничтожить все вражеские структуры. 
ELIG:OBJ03|Задача 3: Захватить Машиностроительный Цех.
ELIG:OBJ04|Задача 4: Захватить Пси-Маяк.
ELIG:OBJ05|Задача 5: Защитить Пси-Маяк, пока он не будет активирован.
ELIG:T01|Враг обнаружит нас через:
ELIG:T02|Оставшееся время до передачи информации в штаб противника:
BRIEF:ELIG|После того, как войска Эпсилон разрушили мой дворец, мне пришлось помочь американцам освободить Сент-Луис, чтобы успеть добраться до Берингова моря.\nРашиди.\n\nЗадача 1: Захватить Радиошпиль или Радар.\nЗадача 2: Уничтожить все вражеские структуры. \nЗадача 3: Захватить тяжелую технику. \nЗадача 4: Захватить Пси-Маяк. \nЗадача 5: Защитить Пси-Маяк, пока он не будет активирован. \nПримечание: Рашиди не должен погибнуть.\n
LOADBRIEF:ELIG|Задача 1: Захватить Радиошпиль или Радар.\nЗадача 2: Уничтожить все вражеские структуры. \nЗадача 3: Захватить тяжелую технику. \nЗадача 4: Захватить Пси-Маяк. \nЗадача 5: Защитить Пси-Маяк, пока он не будут активирован.\n \nПримечание: Рашиди не должен погибнуть.\nПримечание 2: Первая задача может быть провалена единожды из-за условия.\nПримечание 3: Атака Аэропорта до выполнения третьей задачи приведет к провалу миссии.
LOADMSG:ELIG|Операция: Врата к Свободе, Место: Сент-Луис, Миссури, США
MAP:ELIG|Фанатская Миссия - Врата к Свободе
POST:ELIG|Рашиди: "Воспользовавшись хаосом, вызванным освобождением Сент-Луиса американскими войсками, я наконец достиг Берингова моря и присоединился к своей союзнице Юнру, но похоже, что Африка пала, и я должен отправить сообщение своим людям, чтобы они отступили."
MAP:EWPL|Фанатская Миссия - Захват Жемчужины
FBENP:00|Австралия, Сидней.
FBENP:01|«Мы» получили сигнал SOS от сил союзников в Сиднее, они собираются захватить Пси-Маяк для усиления влияния.
FBENP:02|Но армия Эпсилон быстро обнаружила их и мобилизовала австралийскую армию на их защиту в усиленном режиме.
FBENP:03|Мы в пути. Десант отправлен. После его прибытия, возьмите контроль над их базой, ожидайте подкрепление.
FBENP:04|Эпсилон укрепляет армию с помощью Сиднейских Клонир.Чанов, разрушение их в приоритете.
FBENP:05|Соединение завершено, теперь базой союзников командуете «вы».
FBENP:06|Как только Пси-маяк будет уничтожен, союзники и «наши» подкрепления  падут под натиском сил Эпсилона.
FBENP:07|Если возникнет нехватка энергии, Пси-Маяк перестанет работать и управлять ими.
FBENP:08|Похоже силы Эпсилон готовы на все ради уничтожения повстанцев, поэтому маяк могут атаковать с воды и воздуха.
FBENP:09|Согласно информации союзников, у противника здесь сплошная линия обороны, будьте наготове.
FBENP:10|Обнаружено вторжения военно-морских сил, союзный флот Австралии направлялся сюда, чтобы защитить Пси-Маяк.
FBENP:11|«Мы» связались с остальными союзниками, они будут защищать Запад и поддерживать «ваше» наступление.
FBENP:ENEMYBASE|Основная база врага здесь!
FBENP:NEWRESOURCEAREA|Здесь много ресурсов, «мы» можем построить дополнительную базу в этой области.
FBENP:NEWRESOURCEAREA2|Эта область имеет богатый источник ресурсов, «мы» можем приступить к их добыче.
FBENP:OB01|Задача: Защитить Пси-Маяк и уничтожить армию Эпсилон.
FBENP:OB02|Клонир.Чаны армии Эпсилон должны быть разрушены, чтобы остановить рост армии противника в кротчайшее время.
FBENP:OBFAIL|Пси-Маяк уничтожен - МИССИЯ ПРОВАЛЕНА
FBENP:OBOK|База Эпсилон уничтожена. «Мы» закрепились в Австралии и начали тотальное наступление. Это успех революции.
FBENP:OLSTOP|Наступление врага замедлилось, у «нас» появилось время для контратаки.
FBENP:ORIENTALLEGION|Враг усилено атакует с востока, «мы» должны подготовиться к отражению.
FBENP:OURMCV|«Наше» подкрепление прибыло.
FBENP:OURMCV2|«Мы» должны создать базу вблизи базы пострадавшего Тихоокеанского Фронта для усиления обороны Запада.
FBENP:OURREINFORCE|Время до прибытия основных сил Фоэн:
FBENP:PFDAMAGE|Потери Тихоокеанского Фронта велики, если «мы» не сможем вовремя укрепиться, они потерпят поражение.
FBENP:RADARPF|«Мы» получили информацию с радара, пожалуйста приступите к изучению.
FBENP:REINFORCEMENTS|Пришла вторая волна десантных подкреплений, сюда направляются следующие подкрепления.
FBENP:SUPERWEAPON|Армия Эпсилон создавая Пси-Маяк была вполне уверена в его работе и недооценила возможные угрозы.
FBENP:USA|Похоже цель маяка - база американских военных. «Мы» должны захватить его, для их освобождения, но не уничтожить.
FBENP:USADPB|«Мы» освободили военную базу США.
FBENP:WEFCOME|Армия Эпсилона атакует западную союзную базу!
BRIEF:AFCT|Командующий, ситуация резко изменилась. Пси-маяки пригородов Бостона, которые мы изо всех сил пытались захватить, были уничтожены неизвестными силами. Теперь мы будем подвержены влиянию Чикагского Пси-маяка. Чтобы выжить, вы должны взять под управление штурмовую команду. Нам нужно занять еще один Пси-маяк в Фенуэй Парке, если вы не можете вовремя захватить маяк, союзники и повстанческая армия под Бостоном - все станут обезьянами Советов, поэтому обязательно добейтесь цели.\nТакже будьте осторожны, эта область полна вражеских сил и будет угрожать вашей команде.\n\nЗадача: Захватить и защитить Пси-маяк.
BRIEF:FBENP|«Мы» наконец-то получили оборудования для защиты от контроля над разумом, чтобы бороться с Пси-Контролем. Наконец, повстанческая армия начала глобальное наступление, но небольшие устройства могут эффективно предотвратить это, но для создания таких объектов нужно время, поэтому нужно захватить еще одно наследие Юрия - Пси-Маяк. Увеличение вашей силы станет главной целью. Однако эти наступательные действия осуществляются в северной локации. «У нас» нет сил в южной локации для проведения эффективных наступательных действий. Ситуация изменилась, некоторые из союзных солдат в Австралии успешно сопротивлялись контролю доминирующего устройства и захватили маяк коалиции в Сиднее, освободив много солдат Союзников, но это действие было немедленно обнаружено и спровоцировало атаку армии Эпсилон, которая в несколько раз сильнее нашей военной силы, поэтому Центральная повстанческая армия решила отправить подкрепление. Первая волна подкреплений будет отправлена воздушным десантом, а затем ожидается подкрепление из Центральной повстанческой армии. Морские подкрепления и МСЦ Фоэн придут в помощь, если «мы» сможем защитить базу союзников в Сиднее. \nСледует отметить, что, поскольку инструмент контроля разума оказывает сильное влияние на южную локацию, Пси-Маяк перестанет функционировать при прекращении подачи энергии. В этих тисках необходимо обеспечить безопасность Пси-Маяка.\n\nЗадача 1: Защитить Пси-Маяк.\nЗадача 2: Уничтожить базу Эпсилон.
AFCT:00|Командующий, ситуация критическая. Был уничтожен наш Пси-Маяк. Много наших сил переметнулись на сторону врага.
AFCT:01|Однако мы еще не в отчаянии. Мы успешно вошли в город сегодня утром и довольно близко к другому маяку в городе.
AFCT:02|Наша база находится вблизи Пси-Маяка в парка Фенуэй, но не попадает под его влияние.
AFCT:03|Т.к. основные наши силы сдерживают силы врага, вы будете командовать элитной командой для захвата Пси-Маяка.
AFCT:04|Вражеские базы в городе - аванпост Эпсилон и база США под Пси-Маяком. Не тратьте время на обе стороны.
AFCT:05|Имеется застава повстанцев, они помогут очистить парк Фенуэй ... и дальше осуществлять поддержку.
AFCT:06|Чтобы выжить, положитесь на Советские силы, что сражаются с армией Эпсилон!
AFCT:07|Похоже, что Пси-Маяки начали работать, армия заставы США стала сторонниками Советского Союза.
AFCT:08|Это элитное коммандос будет вашей силой. После захвата маяка, мы отправим подкрепление, удачи командир.
AFCT:09|Основываясь на оценке падения северной базы, мы оценили оставшееся время до подчинения контролю.
AFCT:10|Пожалуйста, будьте уверены, наша информация безошибочна.
AFCT:11|Отлично, командир, Пси-Маяк контролирует противника в этой области, время справиться подачей электроэнергии.
AFCT:12|Кажется, что есть небольшая ошибка, мы можем контролировать только противника со стороны базы союзников.
AFCT:13|Согласно докладу сил союзников, в городе есть Пси-Маяк, и кажется он компенсирует действие нашего маяка.
AFCT:14|Командир, здесь авиабаза, она может подключится к спутнику. После ее захвата мы получим некоторую информацию.
AFCT:15|Командующий, мы восстановили Тех.Центр, доступны более совершенные подразделения и структуры.
AFCT:16|Командующий, получена технология Орудия Афины, которая эффективна против обороны противника.
AFCT:17|Дальние войска США восстановили Удар Меркурия, но мы не можем использовать этот объект.
AFCT:18|Командующий, получены чертежи «Призмабашень». Говорят, что если две из них близка, сила их умножается.
AFCT:1AFTER|Командир, силы Эпсилона и Советов отступают, мы готовы атаковать базу Эпсилона .... Что происходит?
AFCT:1AFTER2|Предупреждение! Обнаружено неизвестное накопление энергии.
AFCT:1AFTER3|Командир базы: Мы под огнем неопознанных объектов ... прошу о поддержке ... некоторые отряды объявили мятеж ...
AFCT:1AFTER4|Это может быть тайной технологией и объясняет, почему армии Эпсилон пришлось защищаться после потери маяка.
AFCT:1AFTER5|Из-за этой угрозы на Пуэрто-Рико и Виргинских островах есть наши силы. Для страховки мы оставим их и здесь.
AFCT:1AFTER6|Несколько дней спустя...
AFCT:1AFTER7|Мы направляемся в восточную часть США, но до пункта назначения еще далеко. Мы продолжим борьбу.
AFCT:1AFTER8|Это флот и десантный корабль Эпсилон. Он атакует Пуэрто-Рико и Виргинские острова, мы перехватим их здесь.
AFCT:1OB1|Задача 1: Захватить Пси-Маяк в Фенуэй Парке.
AFCT:1OB2|Задача 2: Захватить еще один Пси-Маяк.
AFCT:1OB2FAIL|Второй Пси-Маяк был уничтожен: МИССИИЯ ПРОВАЛЕНА.
AFCT:1OB2INF|Здесь находится Пси-Маяк, а еще основные силы Эпсилон. Мы должны захватить маяк, он не должен быть уничтожен!
AFCT:1OB2OK|Мы захватили и использовали еще один Пси-Маяк как усилитель, это должно заставить советские войска отступить.
AFCT:1OB2OK2|Успех! Мы объединили силу Пси-Маяков. Советские силы отступают. США не проиграет эту битву!!
AFCT:1USMUR|Наша армия прорвала линию обороны Эпсилон на западе Фенуэя, и на это место прибыло мобильное подразделение.
AFCT:AIRFLEET|Предупреждение! Обнаружена воздушная угроза.
AFCT:ATKGOVERNOR|Предупреждение! Большое количество вражеских единиц было обнаружено рядом с базой.
AFCT:CAPTUREPA|Хорошо командир, мы избежали контроля со стороны Советского Союза, а подкрепление уже в пути.\n
AFCT:EPA|Время до активации Пси-Маяка:
AFCT:EPASSAULT|Предупреждение! Силы Эпсилон приближаются.
AFCT:EPASSAULTA|Предупреждение! Была обнаружена авиация Эпсилон.
AFCT:EPATTACKNGBASE|Внимание !!! Вражеский танк внезапно появился на главной базе !!!
AFCT:EPB|Время до активации Пси-Маяка:
AFCT:EPBF|Станем первопроходцами Советов против тирании предателя Юрия !!
AFCT:GETGOVERNOR|Командующий, вас подозревают в убийстве губернатора, мы просим вас сдаться, или мы будет стрелять на поражение.
AFCT:HOUND|Легкая техника отправлена на поле боя.
AFCT:MCV|Наш МСЦ прибыл.
AFCT:NEBBASE|Северный форпост был освобожден от советов, но база на северо-востоке не была освобождена.Так в чем причина ..?
AFCT:NOGOVERNOR|Командир, на нас напали, губернатор был убит, а главная база в хаосе.
AFCT:NOGOVERNOR2|Теперь вы будете действовать как губернатор и получите управление оставшимися войсками.
AFCT:RIDICULE|Мы действительно считаем, что эти структуры работоспособны ...
AFCT:SAASSAULT|Командующий, большое количество НЛО входит в воздушное пространство с севера вблизи маяка Фенуэй.
AFCT:SAASSAULT1|Это Советы! Кажется, что они также ворвались в эту область. Пожалуйста, подготовьтесь к бою на два фланга.
AFCT:SATK|Предупреждение! Советы начали атаковать Восточную базу Эпсилон.
AFCT:SATK2|Предупреждение! Мощность основной базы Эпсилон слишком мала, советы могут послать коммандос для атаки на маяк.
AFCT:SOVIETATTACK|Обнаружено большое количество подразделений рядом с форпостом.
AFCT:SOVIETBASE|Это Латинская Конфедерация, они создали базу. Помните основная цель Пси-Маяк, если все удастся они уйдут.
AFCT:THETRUCK|Сел в Камаз.
AFCT:WARNING|Внимание! В городе много вражеских войск и опасных элементов, которые могут контролировать наши подразделения.
LOADBRIEF:AFCT|Задача: Захватить и защитить Пси-маяк.
LOADBRIEF:FBENP|Задача 1: Защитить Пси-Маяк.\nЗадача 2: Уничтожить базу Эпсилон.
LOADMSG:AFCT|Операция: Итог, Место: США, Массачусетс, Бостон
LOADMSG:FBENP|Операция: Долгое Путешествие, Место: Австралия, Сидней
MAP:AFCT|Фанатская Миссия - Итог
MAP:FBENP|Фанатская Миссия - Долгое Путешествие
POST:AFCT|Хотя нам удалось захватить два Пси-маяка, таинственное здание сил Эпсилона разрушило некоторые наши базы таинственными атаками, и высшее командование решило вывести главные силы на юг - Пуэрто-Рико.
POST:FBENP|«Мы» успешно создали базу в Австралии, что является наиболее достойным фактором в недавнем глобальном наступлении большой повстанческой армии. «Мы» успешно проникли в южное полушарие, в которое трудно попасть, но «нам» еще предстоит много работы. Да, война только началась.
POST:AMIN|Наш флот успешно вошел в Атлантический океан через Гибралтарский пролив и присоединился к общему наступлению, чтобы стать частью эскортного флота. Хотя общее наступление по-прежнему сильно, похоже, но часто возникает энергетический кризис, и мы должны найти способы решить проблему.
AMIN:00|Командующий, вам нужно занять это Бюро Оборонительных Операций, чтобы дистанционно управлять всеми минами.
AMIN:01|Этот объект защищен силами Эпсилон, поэтому вам нужна армия для атаки.
AMIN:02|Вам еще нужно занять эти Военные Доки. Если вы потеряете одно из зданий, демонтируйте мины самостоятельно.
AMIN:03|У вас 2 варианта: Первый - отправить Таню выполнить миссию по проникновению и уничтожению.
AMIN:04|Второй вариант - использовав Хроносферу послать коммандос для занятия аванпоста.
AMIN:05|Нажмите на Британский флаг или Испанский флаг для выбора варианта:
AMIN:06|Латинские силы контролируются Пси-Маяком. Захват его позволит контролировать их, но уничтожение освободит их.
AMIN:07|Командир, у "Ячейки Скорпион" есть база на юго-востоке, они создают войска для атаки на вашу базу.
AMIN:08|Военно-морские силы Эпсилона и Ячейки Скорпион слабы, но мы не можем отправлять военные корабли из-за мин.
AMIN:09|Хроно-Легионер: Вторая волна штурма началась!
AMIN:10|Сожалею! Разведка ошиблась, передана неправильное место цели, энергия Хроносферы разрушила Пси-Маяк!!
AMIN:11|Хроно-Легионер: Вторая волна штурма закончилась.
AMIN:12|Основной флот прибыл.
AMIN:13|Бежавшее из-под контроля разума бронированное подразделение прибыло.
AMIN:CAPTUERCFPB|Командующий, мы захватили Пси-Маяк Латинских сил, они подчиняются нашим приказам.
AMIN:CFNOPB|Пси-Маяк Латинских сил был уничтожен!! Теперь они сами за себя.
AMIN:NOPB|Командующий, наш Пси-Маяк уничтожен, мы должны захватить другой или уничтожить все, чтобы вызвать кризис.
AMIN:NOPBTIME|Время до подчинения армии Пси-Контролю:
AMIN:NOPBTIMEEND|Наша армия находится под контролем разума. МИССИЯ ПРОВАЛЕНА.
AMIN:NOPBTIMESTOPED|Командующий, угроза захвата разума Пси-Маяком снята.
AMIN:OB1|Задача 1: Уничтожить или захватить Пси-Маяки в Гибралтаре.
AMIN:OB1FAIL|Таня погибла. МИССИЯ ПРОВАЛЕНА.
AMIN:OB1OK|Таня уничтожила Пси-Маяк, мы возьмем под контроль базу Гибралтара.\n
AMIN:OB2|Задача 2: Захватить Бюро Оборонительных Операций и Военные Доки.
AMIN:OB2FAIL|Командир, Бюро Оборонительных Операций было уничтожено!! Мы не можем удаленно уничтожить все мины!!!
AMIN:OB2OK|Отлично, командир, мы отправим приказ на самоуничтожение, чтобы уничтожить все мины.
AMIN:OB2OK2|Все мины были уничтожены, основной флот выходит на поле битвы.
AMIN:OB3|Задача 3: Уничтожить все верфи и морские подразделения противника.
AMIN:OB3OK|Что же, командир, мы очистили пролив, теперь флот уходит в Атлантику и вступает в ряды экспедиционной армии.
AMIN:ROADA|--- Вариант А ---
AMIN:ROADB|--- Вариант Б ---
AMIN:TANYAINJURED|Таня ранена, она вернется в тыл, чтобы поправиться.
BRIEF:AMIN|Командир, основная армия движется на юг. Организации сил Эпсилона и "Ячейки Скорпион" понесли тяжелые потери, остальная часть Европы, включая Южно-Французские войска также присоединятся к экспедиции, в которой сухопутные войска высадятся в Марокко, чтобы помочь общему наступлению в Западной Африке, но у флота есть проблема - они должны пройти через Гибралтарский пролив, чтобы войти в Атлантический океан, но мы знаем что на северной стороне пролива большая часть полуострова попала в руки Латинской Конфедерации, но после недавнего эпизода "Эпсилон" многие латинские силы и оставшиеся союзники находятся под контролем Пси-Маяков. Чтобы предотвратить связь между Средиземным морем и Атлантическим океаном "Ячейка Скорпион" установила очень большое количество мин в проливе, полностью блокируя проход. Согласно достоверным источникам, эти мины систематически управляются силами Эпсилон, что означает, что, если мы сможем контролировать эти объекты, мы сможем вручную взорвать все объекты, что позволит разблокировать путь, но на базе Гибралтара есть радарный глушитель, поэтому мы не можем получить контроль над Пси-Маяком, как вы это делали в Риме, поэтому у вас есть два способа сражаться, первый - направить агентов для проникновения на базы Гибралтара и уничтожить Пси-Маяки, чтобы освободить их, а второй - провести захват небольших аванпостов в Испании и захватить Пси-Маяк, чтобы противостоять другим маякам в регионе, уничтожая их. После наши военно-морские силы выйдут на поле битвы, и мы сможем полностью уничтожить слабую морскую мощь наших врагов.\n\nЗадача 1: Уничтожить или захватить Пси-Маяки баз в Гибралтаре.\nЗадача 2: Захватить Бюро Оборонительных Операций и Военные Доки.\nЗадача 3: Уничтожить все верфи и морские подразделения противника.\n\nСовет: Таня не должна погибнуть до восстановления базы.\nСовет: Провал Задачи 2 не приведет к провалу миссии.
LOADBRIEF:AMIN|Задача 1: Уничтожить или захватить Пси-Маяки баз в Гибралтаре.\nЗадача 2: Захватить Бюро Оборонительных Операций и Военные Доки.\nЗадача 3: Уничтожить все верфи и морские подразделения противника.\n\nСовет: Таня не должна погибнуть до восстановления базы.\nСовет: Провал Задачи 2 не приведет к провалу миссии.
LOADMSG:AMIN|Операция: Тральщик, Место: Гибралтарский пролив
MAP:AMIN|Фанатская Миссия - Тральщик
AFOT:01|Командир, сейчас мы находимся в водах островов Лукайя, разведгруппа засекла вражеский транспорт из Флориды.
AFOT:02|Мы считаем, что транспортные корабли направляются на острова Лукайя или в Пуэрто-Рико.
AFOT:03|Если эти силы успешно прибудут, они будут представлять угрозу военным операциям в Пуэрто-Рико.
AFOT:04|Мы должны остановить их. Мы не должны пропустить сюда ни одного врага.
AFOT:05|Мы отправим эскадрилью на перехват, а остальные силы будут стоять наготове.
AFOT:06|Сил сопровождения у врага фактически нет, и похоже, что возможность встречи с противником не планировалась.
AFOT:07|Эта миссия выглядит намного проще, давайте выполним ее и направимся к Пуэрто-Рико.
AFOT:08|Связь была прервана по неизвестным причинам, будь то вражеский саботаж или местная погода.
AFOT:09|Первая волна врагов ликвидирована, последующие подкрепления отслеживаются.
AFOT:10|...снова помехи, точный источник до сих пор неизвестен, но, кажется, он близко к тому месту, где мы находимся.
AFOT:11|... Командир... Помехи... Вся система подверглась сильному воздействию, и перешла к высокой боевой готовности.
AFOT:OB1|Задача 1: Уничтожить все вражеские транспортные корабли.
AFOT:OB1OK|Командир, транспорт противника уничтожен, будем...
AFOT:OB1OK02|Похоже, они изменили свой курс и идут в разные стороны. Разведывательный отряд отслеживает их.
AFOT:OB1OK03|Уклониться уже невозможно, готовьтесь принять удар!
AFOT:OB201|Командир: ".....Вроде все хорошо...но где мы? Пейзаж за окном другой."
AFOT:OB2|Задача 2: Найти выход.
AFOT:OB2OK|Эйнштейн: "Отлично, пока эта машина включена, всех в этом пространстве можно отправить обратно в свое время."
